,conn_id,duration,proto,service,src_bytes,dst_bytes,flag,urgent,land,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_srv_serror_rate,dst_host_srv_rerror_rate,dst_host_serror_rate,dst_host_rerror_rate,contains_dnp3_pckt,tot_dnp3_payload_len,min_payload_len,disable_cold_or_warm_in_conn,func_code_not_supported_count,rttd,
610,22976,3.119673967,tcp,20000,354,174,RSTO1,0,0,70,70,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.126779318,dos
611,22979,3.11511898,tcp,20000,354,174,RSTO1,0,0,71,71,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.12926205,dos
612,22982,3.117285013,tcp,20000,354,174,RSTO1,0,0,72,72,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.12699763,dos
613,22985,3.309453964,tcp,20000,354,174,RSTO1,0,0,73,73,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.131942352,dos
614,22988,3.108371019,tcp,20000,354,174,RSTO1,0,0,74,74,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.131892204,dos
615,22991,3.109671831,tcp,20000,354,174,RSTO1,0,0,75,75,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.130671342,dos
616,22995,3.107872963,tcp,20000,354,174,RSTO1,0,0,76,76,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.130087614,dos
617,22998,3.1051929,tcp,20000,354,174,RSTO1,0,0,77,77,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.131220579,dos
618,23001,31.70154595,tcp,20000,534,348,RSTO1,0,0,78,78,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,2.96824801,dos
619,23004,3.307889938,tcp,20000,354,174,RSTO1,0,0,79,79,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.12808005,dos
620,23007,3.304338932,tcp,20000,354,174,RSTO1,0,0,80,80,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.129773299,dos
621,23010,3.105556965,tcp,20000,354,174,RSTO1,0,0,81,81,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.127903303,dos
622,23013,3.299310923,tcp,20000,354,174,RSTO1,0,0,82,82,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.131728729,dos
623,23016,3.307322979,tcp,20000,354,174,RSTO1,0,0,83,83,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.125696023,dos
624,23019,3.301734924,tcp,20000,354,174,RSTO1,0,0,84,84,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.128716389,dos
625,23022,3.097800016,tcp,20000,354,174,RSTO1,0,0,85,85,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.130421877,dos
626,23025,3.299669027,tcp,20000,354,174,RSTO1,0,0,86,86,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.128692309,dos
627,23028,3.100227118,tcp,20000,354,174,RSTO1,0,0,87,87,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.12722222,dos
628,23031,31.49317288,tcp,20000,534,348,RSTO1,0,0,88,88,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.164661884,dos
629,23034,3.296880007,tcp,20000,354,174,RSTO1,0,0,89,89,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.128478924,dos
630,23037,3.095840216,tcp,20000,354,174,RSTO1,0,0,90,90,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.128145933,dos
631,23040,3.298635006,tcp,20000,354,174,RSTO1,0,0,91,91,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.125909964,dos
632,23043,31.68655777,tcp,20000,534,348,RSTO1,0,0,92,92,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,2.968512217,dos
633,23046,3.289727926,tcp,20000,354,174,RSTO1,0,0,93,93,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.130516291,dos
634,23049,3.085216999,tcp,20000,354,174,RSTO1,0,0,94,94,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.13259689,dos
635,23052,3.089122057,tcp,20000,354,174,RSTO1,0,0,95,95,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.129041672,dos
636,23055,3.291269064,tcp,20000,354,174,RSTO1,0,0,96,96,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.12719965,dos
637,23058,31.48286486,tcp,20000,534,348,RSTO1,0,0,97,97,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.165311376,dos
638,23061,3.086946011,tcp,20000,354,174,RSTO1,0,0,98,98,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.128481309,dos
639,23064,3.087182999,tcp,20000,354,174,RSTO1,0,0,99,99,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.127452294,dos
640,23067,3.083858013,tcp,20000,354,174,RSTO1,0,0,100,100,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.129153967,dos
641,23070,31.48033595,tcp,20000,534,348,RSTO1,0,0,101,101,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.163926681,dos
642,23073,31.48057818,tcp,20000,534,348,RSTO1,0,0,102,102,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.162804325,dos
643,23076,3.28490901,tcp,20000,354,174,RSTO1,0,0,103,103,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.126561642,dos
644,23079,3.275124788,tcp,20000,354,174,RSTO1,0,0,104,104,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.132397016,dos
645,23082,3.074714899,tcp,20000,354,174,RSTO1,0,0,105,105,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.131923676,dos
646,23085,31.47344089,tcp,20000,534,348,RSTO1,0,0,106,106,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.165202657,dos
647,23088,3.273605108,tcp,20000,354,174,RSTO1,0,0,107,107,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.131649733,dos
648,23092,3.06862092,tcp,20000,354,174,RSTO1,0,0,108,108,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.133735339,dos
649,23096,3.075448036,tcp,20000,354,174,RSTO1,0,0,109,109,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.126342932,dos
650,23099,3.271836996,tcp,20000,354,174,RSTO1,0,0,110,110,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.128506104,dos
651,23102,31.46863484,tcp,20000,534,348,RSTO1,0,0,111,111,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.162538846,dos
652,23105,3.06908083,tcp,20000,354,174,RSTO1,0,0,112,112,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.128692389,dos
653,23108,3.064521074,tcp,20000,354,174,RSTO1,0,0,113,113,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.131099939,dos
654,23111,31.46484208,tcp,20000,534,348,RSTO1,0,0,114,114,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.163125992,dos
655,23114,31.46284986,tcp,20000,534,348,RSTO1,0,0,115,115,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.163868705,dos
656,23117,3.259745121,tcp,20000,354,174,RSTO1,0,0,116,116,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.132378976,dos
657,23120,3.058033943,tcp,20000,354,174,RSTO1,0,0,117,117,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.132804632,dos
658,23123,3.064160109,tcp,20000,354,174,RSTO1,0,0,118,118,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.127690236,dos
659,23126,3.265949011,tcp,20000,354,174,RSTO1,0,0,119,119,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.126140356,dos
660,23129,31.65455604,tcp,20000,534,348,RSTO1,0,0,120,120,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,2.968298992,dos
661,23132,3.253474951,tcp,20000,354,174,RSTO1,0,0,121,121,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.133064667,dos
662,23135,31.45779705,tcp,20000,534,348,RSTO1,0,0,122,122,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.162000179,dos
663,23138,3.259561062,tcp,20000,354,174,RSTO1,0,0,123,123,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.12762626,dos
664,23141,3.252632141,tcp,20000,354,174,RSTO1,0,0,124,124,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.131531239,dos
665,23144,3.052927971,tcp,20000,354,174,RSTO1,0,0,125,125,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.130540609,dos
666,23147,3.251192808,tcp,20000,354,174,RSTO1,0,0,126,126,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.131465991,dos
667,23151,31.64583421,tcp,20000,534,348,RSTO1,0,0,127,127,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,2.968571464,dos
668,23154,3.051949978,tcp,20000,354,174,RSTO1,0,0,128,128,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.128248612,dos
669,23157,3.248667002,tcp,20000,354,174,RSTO1,0,0,129,129,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.12999773,dos
670,23160,31.44310403,tcp,20000,534,348,RSTO1,0,0,130,130,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.162042975,dos
671,23163,31.44305801,tcp,20000,534,348,RSTO1,0,0,131,131,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.165605505,dos
672,23166,31.44170094,tcp,20000,534,348,RSTO1,0,0,132,132,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.163759867,dos
673,23169,3.048027992,tcp,20000,354,174,RSTO1,0,0,133,133,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.127348344,dos
674,23172,31.44485998,tcp,20000,534,348,RSTO1,0,0,134,134,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.161498666,dos
675,23175,3.242723942,tcp,20000,354,174,RSTO1,0,0,135,135,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.129785617,dos
676,23178,3.237104177,tcp,20000,354,174,RSTO1,0,0,136,136,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.132831653,dos
677,23181,3.240308046,tcp,20000,354,174,RSTO1,0,0,137,137,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.130101045,dos
678,23184,3.23871088,tcp,20000,354,174,RSTO1,0,0,138,138,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.13021938,dos
679,23187,3.036412001,tcp,20000,354,174,RSTO1,0,0,139,139,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.130872965,dos
680,23190,3.238598108,tcp,20000,354,174,RSTO1,0,0,140,140,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.128930012,dos
681,23193,31.43306899,tcp,20000,534,348,RSTO1,0,0,141,141,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.164930979,dos
682,23196,3.234452963,tcp,20000,354,174,RSTO1,0,0,142,142,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.130235036,dos
683,23199,3.231149912,tcp,20000,354,174,RSTO1,0,0,143,143,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.131747325,dos
684,23202,3.228102922,tcp,20000,354,174,RSTO1,0,0,144,144,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.133083344,dos
685,23205,3.236227989,tcp,20000,354,174,RSTO1,0,0,145,145,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.126868089,dos
686,23208,3.229353905,tcp,20000,354,174,RSTO1,0,0,146,146,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.130870342,dos
687,23211,3.227360964,tcp,20000,354,174,RSTO1,0,0,147,147,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.131512642,dos
688,23214,3.232135057,tcp,20000,354,174,RSTO1,0,0,148,148,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.127647003,dos
689,23217,3.025187016,tcp,20000,354,174,RSTO1,0,0,149,149,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.131492297,dos
690,23220,31.426229,tcp,20000,534,348,RSTO1,0,0,150,150,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.162861308,dos
691,23223,3.230268002,tcp,20000,354,174,RSTO1,0,0,151,151,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.126758019,dos
692,23226,31.62047982,tcp,20000,534,348,RSTO1,0,0,152,152,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,2.9679329,dos
693,23230,31.42050886,tcp,20000,534,348,RSTO1,0,0,153,153,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.164137046,dos
694,23233,3.220273972,tcp,20000,354,174,RSTO1,0,0,154,154,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.13065505,dos
695,23236,3.221479893,tcp,20000,354,174,RSTO1,0,0,155,155,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.129141013,dos
696,23239,3.015504837,tcp,20000,354,174,RSTO1,0,0,156,156,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.132370393,dos
697,23242,3.017812967,tcp,20000,354,174,RSTO1,0,0,157,157,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.129970312,dos
698,23245,3.018383026,tcp,20000,354,174,RSTO1,0,0,158,158,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.128801266,dos
699,23248,3.219894886,tcp,20000,354,174,RSTO1,0,0,159,159,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.127415657,dos
700,23251,3.014382124,tcp,20000,354,174,RSTO1,0,0,160,160,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.130191962,dos
701,23254,3.216573954,tcp,20000,354,174,RSTO1,0,0,161,161,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.128259023,dos
702,23257,31.41335487,tcp,20000,534,348,RSTO1,0,0,162,162,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.162277222,dos
703,23260,3.210496902,tcp,20000,354,174,RSTO1,0,0,163,163,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.130896092,dos
704,23263,3.215286016,tcp,20000,354,174,RSTO1,0,0,164,164,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.126988967,dos
705,23266,31.40556812,tcp,20000,534,348,RSTO1,0,0,165,165,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.163873752,dos
706,23269,3.009031057,tcp,20000,354,174,RSTO1,0,0,166,166,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.129638592,dos
707,23272,3.010268927,tcp,20000,354,174,RSTO1,0,0,167,167,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.128016631,dos
708,23275,3.202728987,tcp,20000,354,174,RSTO1,0,0,168,168,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.132611752,dos
709,23278,3.208459854,tcp,20000,354,174,RSTO1,0,0,169,169,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.12807107,dos
710,23281,3.210000992,tcp,20000,354,174,RSTO1,0,0,170,170,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.126339992,dos
711,23284,3.206034899,tcp,20000,354,174,RSTO1,0,0,171,171,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.128279368,dos
712,23287,31.40316606,tcp,20000,534,348,RSTO1,0,0,172,172,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.162055691,dos
713,23290,3.198108912,tcp,20000,354,174,RSTO1,0,0,173,173,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.132175128,dos
714,23293,31.39820194,tcp,20000,534,348,RSTO1,0,0,174,174,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.164398352,dos
715,23296,3.204771042,tcp,20000,354,174,RSTO1,0,0,175,175,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.126355648,dos
716,23299,31.59500003,tcp,20000,534,348,RSTO1,0,0,176,176,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,6.836486181,dos
717,23302,31.39371204,tcp,20000,534,348,RSTO1,0,0,177,177,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.165731152,dos
718,23306,31.39092398,tcp,20000,534,348,RSTO1,0,0,178,178,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.161919038,dos
719,23309,31.39319801,tcp,20000,534,348,RSTO1,0,0,179,179,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.163393498,dos
720,23312,31.59007907,tcp,20000,534,348,RSTO1,0,0,180,180,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,7.605542342,dos
721,23316,31.58706498,tcp,20000,534,348,RSTO1,0,0,181,181,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,5.568969488,dos
722,23319,31.5863471,tcp,20000,534,348,RSTO1,0,0,182,182,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,6.836797039,dos
723,23322,3.193130016,tcp,20000,354,174,RSTO1,0,0,183,183,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.126785676,dos
724,23325,31.58397603,tcp,20000,534,348,RSTO1,0,0,184,184,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,7.605485638,dos
725,23328,31.58323812,tcp,20000,534,348,RSTO1,0,0,185,185,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,7.605210821,dos
726,23331,31.58155489,tcp,20000,534,348,RSTO1,0,0,186,186,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,6.836762349,dos
727,23334,3.190538168,tcp,20000,354,174,RSTO1,0,0,187,187,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.384926319,dos
728,24413,3.170251131,tcp,20000,354,174,RSTO1,0,0,0,0,0,0,0,0,0,0,0,100,100,1,0,0.01,0,0,0,0,0,FALSE,0,0,FALSE,0,0.128573974,dos
729,24416,3.1691401,tcp,20000,354,174,RSTO1,0,0,1,1,0,0,0,0,1,0,0,100,100,1,0,0.01,0,0,0,0,0,FALSE,0,0,FALSE,0,0.128393014,dos
730,24419,3.160547018,tcp,20000,354,174,RSTO1,0,0,2,2,0,0,0,0,1,0,0,100,100,1,0,0.01,0,0,0,0,0,FALSE,0,0,FALSE,0,0.133441369,dos
731,24422,31.56444788,tcp,20000,534,348,RSTO1,0,0,3,3,0,0,0,0,1,0,0,100,100,1,0,0.01,0,0,0,0,0,FALSE,0,0,FALSE,0,0.16211617,dos
732,24425,3.163992882,tcp,20000,354,174,RSTO1,0,0,4,4,0,0,0,0,1,0,0,100,100,1,0,0.01,0,0,0,0,0,FALSE,0,0,FALSE,0,0.129185041,dos
733,24428,3.16544199,tcp,20000,354,174,RSTO1,0,0,5,5,0,0,0,0,1,0,0,100,100,1,0,0.01,0,0,0,0,0,FALSE,0,0,FALSE,0,0.127516747,dos
734,24431,3.155972004,tcp,20000,354,174,RSTO1,0,0,6,6,0,0,0,0,1,0,0,100,100,1,0,0.01,0,0,0,0,0,FALSE,0,0,FALSE,0,0.133152644,dos
735,24434,31.55898619,tcp,20000,534,348,RSTO1,0,0,7,7,0,0,0,0,1,0,0,100,100,1,0,0.01,0,0,0,0,0,FALSE,0,0,FALSE,0,0.163021843,dos
736,24437,31.55885792,tcp,20000,534,348,RSTO1,0,0,8,8,0,0,0,0,1,0,0,100,100,1,0,0.01,0,0,0,0,0,FALSE,0,0,FALSE,0,0.162358642,dos
737,24440,3.158878088,tcp,20000,354,174,RSTO1,0,0,9,9,0,0,0,0,1,0,0,100,100,1,0,0.01,0,0,0,0,0,FALSE,0,0,FALSE,0,0.128357013,dos
738,24443,3.151298046,tcp,20000,354,174,RSTO1,0,0,10,10,0,0,0,0,1,0,0,100,100,1,0,0.01,0,0,0,0,0,FALSE,0,0,FALSE,0,0.132647991,dos
739,24446,3.153815031,tcp,20000,354,174,RSTO1,0,0,11,11,0,0,0,0,1,0,0,100,100,1,0,0.01,0,0,0,0,0,FALSE,0,0,FALSE,0,0.13026468,dos
740,24449,3.153043032,tcp,20000,354,174,RSTO1,0,0,12,12,0,0,0,0,1,0,0,100,100,1,0,0,0,0,0,0,0,FALSE,0,0,FALSE,0,0.130049388,dos
741,24452,3.351639986,tcp,20000,354,174,RSTO1,0,0,13,13,0,0,0,0,1,0,0,100,100,1,0,0.01,0,0,0,0,0,FALSE,0,0,FALSE,0,0.130387863,dos
742,24455,3.356612206,tcp,20000,354,174,RSTO1,0,0,14,14,0,0,0,0,1,0,0,100,100,1,0,0.01,0,0,0,0,0,FALSE,0,0,FALSE,0,0.12647295,dos
743,24458,3.346976042,tcp,20000,354,174,RSTO1,0,0,15,15,0,0,0,0,1,0,0,100,100,1,0,0.01,0,0,0,0,0,FALSE,0,0,FALSE,0,0.132416646,dos
744,24461,31.54694581,tcp,20000,534,348,RSTO1,0,0,16,16,0,0,0,0,1,0,0,100,100,1,0,0.01,0,0,0,0,0,FALSE,0,0,FALSE,0,0.163877368,dos
745,24465,31.74159408,tcp,20000,534,348,RSTO1,0,0,17,17,0,0,0,0,1,0,0,100,100,1,0,0.01,0,0,0,0,0,FALSE,0,0,FALSE,0,0.162171483,dos
746,24469,3.345782042,tcp,20000,354,174,RSTO1,0,0,18,18,0,0,0,0,1,0,0,100,100,1,0,0.01,0,0,0,0,0,FALSE,0,0,FALSE,0,0.128916343,dos
747,24472,3.14287281,tcp,20000,354,174,RSTO1,0,0,19,19,0,0,0,0,1,0,0,100,100,1,0,0.01,0,0,0,0,0,FALSE,0,0,FALSE,0,0.13061738,dos
748,24476,3.344511986,tcp,20000,354,174,RSTO1,0,0,20,20,0,0,0,0,1,0,0,100,100,1,0,0.01,0,0,0,0,0,FALSE,0,0,FALSE,0,0.127213717,dos
749,24479,31.53422594,tcp,20000,534,348,RSTO1,0,0,21,21,0,0,0,0,1,0,0,100,100,1,0,0.01,0,0,0,0,0,FALSE,0,0,FALSE,0,0.162872911,dos
750,24482,31.53577995,tcp,20000,534,348,RSTO1,0,0,22,22,0,0,0,0,1,0,0,100,100,1,0,0.01,0,0,0,0,0,FALSE,0,0,FALSE,0,0.16469419,dos
751,24486,3.136176109,tcp,20000,354,174,RSTO1,0,0,23,23,0,0,0,0,1,0,0,100,100,1,0,0.01,0,0,0,0,0,FALSE,0,0,FALSE,0,0.129848639,dos
752,24489,3.137979984,tcp,20000,354,174,RSTO1,0,0,24,24,0,0,0,0,1,0,0,100,100,1,0,0.01,0,0,0,0,0,FALSE,0,0,FALSE,0,0.12793239,dos
